Date,Open,High,Low,Close,Volume,Currency
2017-04-28,17.28,17.445,17.185,17.262,65784,USD
2017-05-01,17.24,17.29,16.81,16.842,72465,USD
2017-05-02,16.88,17.015,16.8,16.831,63428,USD
2017-05-03,16.855,16.895,16.415,16.546,90349,USD
2017-05-04,16.485,16.645,16.215,16.303,103602,USD
2017-05-05,16.315,16.53,16.23,16.274,88650,USD
2017-05-08,16.31,16.455,16.23,16.258,55076,USD
2017-05-09,16.235,16.315,16.06,16.067,71187,USD
2017-05-10,16.18,16.345,16.145,16.207,78419,USD
2017-05-11,16.205,16.39,16.165,16.265,66282,USD
2017-05-12,16.33,16.475,16.3,16.402,59660,USD
2017-05-15,16.46,16.815,16.41,16.603,80986,USD
2017-05-16,16.63,16.865,16.61,16.747,71849,USD
2017-05-17,16.85,17.035,16.755,16.906,121338,USD
2017-05-18,16.89,16.945,16.43,16.67,115491,USD
2017-05-19,16.58,16.875,16.565,16.796,75945,USD
2017-05-22,16.87,17.21,16.84,17.191,78642,USD
2017-05-23,17.165,17.305,17.03,17.139,92733,USD
2017-05-24,17.05,17.23,16.895,17.117,82156,USD
2017-05-25,17.215,17.26,17.125,17.193,57923,USD
2017-05-26,17.145,17.38,17.085,17.323,67807,USD
2017-05-29,17.34,17.465,17.205,17.427,75848,USD
2017-05-31,17.385,17.42,17.225,17.406,73255,USD
2017-06-01,17.315,17.37,16.985,17.281,88524,USD
2017-06-02,17.27,17.58,17.115,17.525,104145,USD
2017-06-05,17.55,17.65,17.495,17.581,49618,USD
2017-06-06,17.545,17.745,17.515,17.71,75065,USD
2017-06-07,17.71,17.725,17.505,17.62,67362,USD
2017-06-08,17.56,17.68,17.285,17.414,86639,USD
2017-06-09,17.485,17.495,17.155,17.223,70493,USD
2017-06-12,17.17,17.215,16.89,16.944,91829,USD
2017-06-13,16.945,16.955,16.705,16.767,97805,USD
2017-06-14,16.82,17.365,16.79,17.136,127359,USD
2017-06-15,16.875,17.065,16.62,16.716,101168,USD
2017-06-16,16.72,16.8,16.62,16.661,68241,USD
2017-06-19,16.67,16.68,16.445,16.502,73820,USD
2017-06-20,16.465,16.605,16.36,16.417,80759,USD
2017-06-21,16.415,16.495,16.315,16.374,84043,USD
2017-06-22,16.4,16.64,16.4,16.509,92148,USD
2017-06-23,16.515,16.76,16.515,16.647,75636,USD
2017-06-26,16.695,16.745,16.225,16.572,81481,USD
2017-06-27,16.55,16.72,16.49,16.588,89742,USD
2017-06-28,16.62,16.83,16.615,16.727,76357,USD
2017-06-29,16.835,16.915,16.615,16.654,97137,USD
2017-06-30,16.635,16.705,16.505,16.627,71271,USD
2017-07-03,16.635,16.645,16.075,16.092,94295,USD
2017-07-04,16.135,16.19,15.85,15.896,138592,USD
2017-07-06,16.055,16.08,15.91,15.983,68308,USD
2017-07-07,16.025,16.14,15.32,15.425,156691,USD
2017-07-10,15.58,15.705,15.145,15.629,125082,USD
2017-07-11,15.64,15.83,15.425,15.745,96430,USD
2017-07-12,15.81,15.995,15.71,15.887,96478,USD
2017-07-13,15.875,15.955,15.66,15.691,76087,USD
2017-07-14,15.66,16.07,15.575,15.933,92367,USD
2017-07-17,15.99,16.17,15.935,16.099,78608,USD
2017-07-18,16.08,16.31,16.06,16.268,91035,USD
2017-07-19,16.265,16.345,16.125,16.297,81902,USD
2017-07-20,16.25,16.395,16.11,16.345,84808,USD
2017-07-21,16.28,16.51,16.28,16.457,59691,USD
2017-07-24,16.5,16.575,16.405,16.443,62922,USD
2017-07-25,16.46,16.605,16.225,16.542,76166,USD
2017-07-26,16.465,16.68,16.28,16.459,67137,USD
2017-07-27,16.64,16.81,16.54,16.573,69334,USD
2017-07-28,16.575,16.75,16.505,16.695,49950,USD
2017-07-31,16.745,16.87,16.665,16.786,56466,USD
2017-08-01,16.835,16.845,16.59,16.764,61891,USD
2017-08-02,16.695,16.96,16.455,16.733,77865,USD
2017-08-03,16.57,16.68,16.42,16.63,57971,USD
2017-08-04,16.7,16.75,16.17,16.252,97422,USD
2017-08-07,16.27,16.28,16.095,16.251,58149,USD
2017-08-08,16.24,16.46,16.205,16.389,79109,USD
2017-08-09,16.44,16.945,16.43,16.863,106928,USD
2017-08-10,16.94,17.24,16.85,17.065,105220,USD
2017-08-11,17.125,17.195,16.88,17.07,94477,USD
2017-08-14,17.13,17.215,16.925,17.122,73466,USD
2017-08-15,17.06,17.065,16.56,16.714,98497,USD
2017-08-16,16.64,17.13,16.61,16.94,99911,USD
2017-08-17,17.12,17.175,16.965,17.053,98940,USD
2017-08-18,17.035,17.32,16.85,17.0,113504,USD
2017-08-21,16.935,17.12,16.83,17.015,90123,USD
2017-08-22,17.005,17.115,16.87,16.982,88511,USD
2017-08-23,16.98,17.105,16.91,17.046,80185,USD
2017-08-24,17.085,17.1,16.815,16.963,109368,USD
2017-08-25,16.955,17.18,16.715,17.049,117113,USD
2017-08-28,17.055,17.48,17.02,17.441,99635,USD
2017-08-29,17.54,17.665,17.255,17.426,115109,USD
2017-08-30,17.44,17.555,17.37,17.503,84983,USD
2017-08-31,17.51,17.695,17.34,17.575,88593,USD
2017-09-01,17.66,17.825,17.505,17.816,81507,USD
2017-09-04,17.88,18.09,17.835,17.941,101152,USD
2017-09-06,17.98,18.07,17.885,17.91,72628,USD
2017-09-07,17.95,18.225,17.865,18.116,89911,USD
2017-09-08,18.205,18.29,17.965,18.123,85953,USD
2017-09-11,17.92,17.99,17.77,17.902,79828,USD
2017-09-12,17.885,17.975,17.785,17.89,62456,USD
2017-09-13,17.97,18.125,17.725,17.867,81840,USD
2017-09-14,17.845,17.865,17.66,17.789,85703,USD
2017-09-15,17.845,17.915,17.63,17.701,74825,USD
2017-09-18,17.655,17.675,17.11,17.156,86394,USD
2017-09-19,17.245,17.375,17.16,17.279,69527,USD
2017-09-20,17.345,17.445,17.01,17.334,81010,USD
2017-09-21,17.225,17.225,16.865,17.018,87133,USD
2017-09-22,17.035,17.1,16.94,16.984,53772,USD
2017-09-25,17.03,17.225,16.87,17.147,89513,USD
2017-09-26,17.2,17.295,16.815,16.883,88630,USD
2017-09-27,16.87,16.94,16.75,16.827,84696,USD
2017-09-28,16.78,16.925,16.705,16.847,68131,USD
2017-09-29,16.9,16.905,16.64,16.676,71453,USD
2017-10-02,16.67,16.75,16.565,16.654,63042,USD
2017-10-03,16.605,16.69,16.57,16.65,48229,USD
2017-10-04,16.665,16.92,16.555,16.624,72038,USD
2017-10-05,16.62,16.77,16.59,16.638,53456,USD
2017-10-06,16.61,16.89,16.345,16.79,104598,USD
2017-10-09,16.85,17.03,16.765,16.971,55687,USD
2017-10-10,16.99,17.28,16.96,17.207,89443,USD
2017-10-11,17.15,17.265,17.085,17.133,65765,USD
2017-10-12,17.19,17.29,17.135,17.266,59835,USD
2017-10-13,17.275,17.45,17.2,17.411,78065,USD
2017-10-16,17.425,17.495,17.135,17.369,77736,USD
2017-10-17,17.26,17.28,16.985,17.041,89382,USD
2017-10-18,17.045,17.12,16.92,16.997,69756,USD
2017-10-19,17.015,17.315,16.93,17.255,107472,USD
2017-10-20,17.275,17.315,16.945,17.078,98342,USD
2017-10-23,17.035,17.13,16.87,17.075,90651,USD
2017-10-24,17.1,17.17,16.89,16.966,86623,USD
2017-10-25,16.96,17.05,16.81,16.925,92343,USD
2017-10-26,16.96,17.045,16.755,16.811,90880,USD
2017-10-27,16.8,16.87,16.6,16.752,104868,USD
2017-10-30,16.85,16.9,16.69,16.847,62105,USD
2017-10-31,16.865,16.91,16.645,16.693,70526,USD
2017-11-01,16.71,17.21,16.67,17.176,122164,USD
2017-11-02,17.15,17.255,17.05,17.137,103693,USD
2017-11-03,17.125,17.195,16.77,16.834,106702,USD
2017-11-06,16.835,17.27,16.795,17.235,100583,USD
2017-11-07,17.23,17.24,16.92,16.94,94388,USD
2017-11-08,16.95,17.265,16.95,17.138,91195,USD
2017-11-09,17.06,17.145,16.91,16.975,101133,USD
2017-11-10,16.995,17.095,16.785,16.871,92239,USD
2017-11-13,16.86,17.07,16.82,17.047,71765,USD
2017-11-14,17.06,17.095,16.86,17.073,74762,USD
2017-11-15,17.025,17.205,16.94,16.971,103792,USD
2017-11-16,16.975,17.125,16.945,17.072,74472,USD
2017-11-17,17.08,17.385,17.02,17.373,101844,USD
2017-11-20,17.335,17.335,16.82,16.842,141895,USD
2017-11-21,16.9,17.035,16.885,16.96,81658,USD
2017-11-22,16.95,17.15,16.925,17.112,84417,USD
2017-11-23,17.12,17.135,16.94,16.992,88821,USD
2017-11-27,17.02,17.17,16.98,17.02,80438,USD
2017-11-28,17.02,17.08,16.72,16.822,96960,USD
2017-11-29,16.92,16.965,16.555,16.561,112596,USD
2017-11-30,16.585,16.625,16.345,16.474,93591,USD
2017-12-01,16.455,16.585,16.265,16.388,99978,USD
2017-12-04,16.37,16.455,16.265,16.373,71483,USD
2017-12-05,16.34,16.38,16.04,16.068,85983,USD
2017-12-06,16.135,16.17,15.935,15.955,71284,USD
2017-12-07,15.97,16.005,15.66,15.802,76247,USD
2017-12-08,15.745,15.91,15.72,15.823,75623,USD
2017-12-11,15.845,15.905,15.7,15.785,57101,USD
2017-12-12,15.73,15.83,15.635,15.668,64633,USD
2017-12-13,15.74,16.18,15.685,15.869,84811,USD
2017-12-14,16.1,16.15,15.855,15.934,72915,USD
2017-12-15,15.92,16.12,15.915,16.063,59071,USD
2017-12-18,16.085,16.215,16.05,16.205,47264,USD
2017-12-19,16.18,16.26,16.095,16.153,55048,USD
2017-12-20,16.17,16.32,16.15,16.275,57403,USD
2017-12-21,16.235,16.305,16.14,16.239,46179,USD
2017-12-22,16.18,16.485,16.165,16.444,52819,USD
2017-12-26,16.445,16.64,16.365,16.604,42298,USD
2017-12-27,16.61,16.785,16.555,16.756,58144,USD
2017-12-28,16.745,16.93,16.71,16.923,63435,USD
2017-12-29,16.905,17.175,16.865,17.145,74515,USD
2018-01-02,17.035,17.25,16.985,17.206,78644,USD
2018-01-03,17.225,17.285,17.065,17.267,91813,USD
2018-01-04,17.155,17.32,17.025,17.269,96729,USD
2018-01-05,17.265,17.325,17.13,17.285,85387,USD
2018-01-08,17.27,17.3,17.065,17.144,85867,USD
2018-01-09,17.16,17.17,16.945,17.01,93764,USD
2018-01-10,16.985,17.22,16.93,17.035,112061,USD
2018-01-11,17.0,17.065,16.88,16.966,111343,USD
2018-01-12,17.0,17.3,16.995,17.141,117337,USD
2018-01-15,17.235,17.45,16.8,17.189,178831,USD
2018-01-17,17.21,17.31,16.98,17.166,101592,USD
2018-01-18,16.99,17.14,16.915,16.954,91128,USD
2018-01-19,16.96,17.13,16.96,17.036,59282,USD
2018-01-22,17.045,17.105,16.945,16.989,55133,USD
2018-01-23,16.99,17.09,16.735,16.913,89802,USD
2018-01-24,17.04,17.625,16.985,17.489,122201,USD
2018-01-25,17.555,17.705,17.125,17.615,132609,USD
2018-01-26,17.29,17.53,17.235,17.441,81597,USD
2018-01-29,17.42,17.47,17.085,17.127,86258,USD
2018-01-30,17.14,17.31,17.04,17.058,82042,USD
2018-01-31,17.105,17.375,17.065,17.241,102774,USD
2018-02-01,17.295,17.375,17.07,17.155,87758,USD
2018-02-02,17.18,17.225,16.52,16.709,135339,USD
2018-02-05,16.61,16.865,16.51,16.671,94881,USD
2018-02-06,16.71,16.955,16.54,16.58,100240,USD
2018-02-07,16.59,16.73,16.21,16.238,118215,USD
2018-02-08,16.35,16.425,16.19,16.341,99839,USD
2018-02-09,16.34,16.405,16.13,16.139,90657,USD
2018-02-12,16.295,16.58,16.28,16.57,80178,USD
2018-02-13,16.515,16.645,16.41,16.528,72463,USD
2018-02-14,16.525,16.905,16.325,16.878,105019,USD
2018-02-15,16.83,16.95,16.605,16.796,81010,USD
2018-02-16,16.835,16.915,16.575,16.712,79071,USD
2018-02-19,16.6,16.69,16.385,16.438,113719,USD
2018-02-21,16.42,16.745,16.34,16.617,91973,USD
2018-02-22,16.475,16.665,16.365,16.587,78531,USD
2018-02-23,16.59,16.605,16.465,16.484,55038,USD
2018-02-26,16.47,16.72,16.43,16.55,68118,USD
2018-02-27,16.665,16.72,16.34,16.434,102322,USD
2018-02-28,16.44,16.52,16.36,16.407,58937,USD
2018-03-01,16.43,16.565,16.16,16.276,100435,USD
2018-03-02,16.495,16.595,16.4,16.466,73628,USD
2018-03-05,16.53,16.62,16.37,16.412,55301,USD
2018-03-06,16.42,16.895,16.41,16.784,99502,USD
2018-03-07,16.81,16.89,16.435,16.494,93850,USD
2018-03-08,16.505,16.575,16.43,16.5,67644,USD
2018-03-09,16.51,16.71,16.33,16.608,91563,USD
2018-03-12,16.605,16.635,16.43,16.536,50514,USD
2018-03-13,16.535,16.69,16.465,16.627,70994,USD
2018-03-14,16.595,16.67,16.515,16.537,59932,USD
2018-03-15,16.53,16.58,16.37,16.422,71441,USD
2018-03-16,16.385,16.495,16.205,16.272,73372,USD
2018-03-19,16.305,16.345,16.2,16.325,65289,USD
2018-03-20,16.31,16.34,16.1,16.185,69859,USD
2018-03-21,16.165,16.665,16.155,16.419,111653,USD
2018-03-22,16.565,16.61,16.33,16.387,81211,USD
2018-03-23,16.375,16.675,16.375,16.582,98376,USD
2018-03-26,16.56,16.795,16.525,16.684,81048,USD
2018-03-27,16.69,16.81,16.465,16.541,98533,USD
2018-03-28,16.515,16.56,16.22,16.253,95081,USD
2018-03-29,16.28,16.34,16.195,16.268,76951,USD
2018-04-02,16.3,16.68,16.3,16.672,79434,USD
2018-04-03,16.59,16.605,16.34,16.392,87045,USD
2018-04-04,16.4,16.515,16.22,16.254,100824,USD
2018-04-05,16.29,16.395,16.15,16.355,76784,USD
2018-04-06,16.355,16.475,16.24,16.362,84720,USD
2018-04-09,16.42,16.54,16.295,16.529,74343,USD
2018-04-10,16.485,16.64,16.41,16.596,93601,USD
2018-04-11,16.56,16.89,16.515,16.768,141790,USD
2018-04-12,16.665,16.69,16.43,16.473,106204,USD
2018-04-13,16.46,16.68,16.445,16.658,65165,USD
2018-04-16,16.655,16.77,16.545,16.677,76462,USD
2018-04-17,16.67,16.805,16.575,16.787,89705,USD
2018-04-18,16.785,17.275,16.73,17.248,176549,USD
2018-04-19,17.215,17.36,17.09,17.239,141085,USD
2018-04-20,17.235,17.26,17.04,17.163,95697,USD
2018-04-23,17.135,17.135,16.58,16.587,143527,USD
2018-04-24,16.62,16.735,16.53,16.703,119142,USD
2018-04-25,16.7,16.71,16.475,16.502,81365,USD
2018-04-26,16.54,16.58,16.385,16.491,69508,USD
2018-04-27,16.565,16.61,16.48,16.497,65077,USD
2018-04-30,16.555,16.58,16.225,16.401,72623,USD
2018-05-01,16.345,16.37,16.07,16.127,83167,USD
2018-05-02,16.19,16.565,16.175,16.375,100224,USD
2018-05-03,16.405,16.62,16.385,16.447,68255,USD
2018-05-04,16.455,16.56,16.39,16.519,47809,USD
2018-05-07,16.55,16.6,16.43,16.495,42533,USD
2018-05-08,16.505,16.55,16.335,16.472,76501,USD
2018-05-09,16.51,16.655,16.375,16.539,73200,USD
2018-05-10,16.52,16.79,16.5,16.759,86181,USD
2018-05-11,16.76,16.865,16.67,16.752,58621,USD
2018-05-14,16.7,16.76,16.515,16.645,54336,USD
2018-05-15,16.54,16.565,16.205,16.269,94150,USD
2018-05-16,16.285,16.435,16.19,16.371,63078,USD
2018-05-17,16.385,16.505,16.335,16.481,65785,USD
2018-05-18,16.44,16.485,16.37,16.455,44049,USD
2018-05-21,16.43,16.535,16.28,16.52,63888,USD
2018-05-22,16.53,16.7,16.465,16.575,73530,USD
2018-05-23,16.555,16.6,16.33,16.405,89459,USD
2018-05-24,16.475,16.715,16.42,16.687,91016,USD
2018-05-25,16.69,16.74,16.5,16.546,72709,USD
2018-05-28,16.48,16.515,16.31,16.373,104493,USD
2018-05-30,16.375,16.58,16.325,16.544,65128,USD
2018-05-31,16.525,16.615,16.41,16.458,74056,USD
2018-06-01,16.43,16.515,16.335,16.441,72769,USD
2018-06-04,16.42,16.56,16.38,16.431,55723,USD
2018-06-05,16.44,16.55,16.37,16.543,77131,USD
2018-06-06,16.505,16.765,16.505,16.694,116383,USD
2018-06-07,16.71,16.935,16.67,16.815,123775,USD
2018-06-08,16.745,16.86,16.645,16.741,73288,USD
2018-06-11,16.805,16.975,16.77,16.952,79696,USD
2018-06-12,16.96,16.98,16.775,16.891,80921,USD
2018-06-13,16.875,17.145,16.825,16.991,109681,USD
2018-06-14,17.075,17.35,16.965,17.262,143012,USD
2018-06-15,17.075,17.35,16.46,16.48,173546,USD
2018-06-18,16.55,16.635,16.425,16.44,77781,USD
2018-06-19,16.47,16.55,16.24,16.323,117421,USD
2018-06-20,16.305,16.37,16.25,16.309,72537,USD
2018-06-21,16.29,16.36,16.19,16.326,84586,USD
2018-06-22,16.31,16.485,16.31,16.459,73072,USD
2018-06-25,16.445,16.485,16.29,16.328,72140,USD
2018-06-26,16.32,16.35,16.14,16.25,84544,USD
2018-06-27,16.28,16.295,15.945,16.151,96137,USD
2018-06-28,16.125,16.185,15.965,16.041,109587,USD
2018-06-29,16.05,16.22,16.0,16.198,70393,USD
2018-07-02,16.145,16.18,15.8,15.835,82699,USD
2018-07-03,15.88,16.085,15.815,16.043,72279,USD
2018-07-04,16.13,16.145,15.97,16.097,89467,USD
2018-07-06,16.065,16.19,15.985,16.069,58125,USD
2018-07-09,16.065,16.26,16.055,16.139,62138,USD
2018-07-10,16.15,16.2,15.92,16.087,68888,USD
2018-07-11,16.105,16.11,15.805,15.817,86972,USD
2018-07-12,15.825,16.025,15.78,15.977,64138,USD
2018-07-13,15.98,16.015,15.7,15.815,78398,USD
2018-07-16,15.805,15.9,15.765,15.812,47295,USD
2018-07-17,15.8,15.885,15.56,15.617,80889,USD
2018-07-18,15.585,15.625,15.41,15.574,71769,USD
2018-07-19,15.565,15.59,15.185,15.402,103529,USD
2018-07-20,15.33,15.565,15.25,15.549,81070,USD
2018-07-23,15.54,15.58,15.35,15.425,61389,USD
2018-07-24,15.395,15.63,15.34,15.52,70890,USD
2018-07-25,15.48,15.655,15.47,15.589,60419,USD
2018-07-26,15.62,15.7,15.39,15.495,56666,USD
2018-07-27,15.4,15.57,15.345,15.493,59413,USD
2018-07-30,15.46,15.565,15.415,15.537,42335,USD
2018-07-31,15.51,15.635,15.38,15.559,75389,USD
2018-08-01,15.535,15.56,15.39,15.452,58314,USD
2018-08-02,15.405,15.49,15.3,15.385,62233,USD
2018-08-03,15.31,15.575,15.25,15.462,73617,USD
2018-08-06,15.445,15.505,15.29,15.348,52411,USD
2018-08-07,15.305,15.505,15.305,15.373,61167,USD
2018-08-08,15.38,15.47,15.29,15.432,59943,USD
2018-08-09,15.44,15.525,15.38,15.462,63858,USD
2018-08-10,15.46,15.465,15.29,15.295,83077,USD
2018-08-13,15.3,15.345,14.97,14.982,104734,USD
2018-08-14,14.98,15.105,14.975,15.053,66777,USD
2018-08-15,15.06,15.07,14.345,14.454,142150,USD
2018-08-16,14.455,14.825,14.315,14.713,111780,USD
2018-08-17,14.635,14.8,14.575,14.631,75068,USD
2018-08-20,14.725,14.83,14.625,14.67,71912,USD
2018-08-21,14.735,14.83,14.7,14.766,69404,USD
2018-08-22,14.77,14.875,14.67,14.75,97015,USD
2018-08-23,14.75,14.75,14.45,14.542,92197,USD
2018-08-24,14.465,14.855,14.45,14.794,97521,USD
2018-08-27,14.82,14.885,14.715,14.859,70949,USD
2018-08-28,14.86,14.95,14.605,14.774,95483,USD
2018-08-29,14.65,14.725,14.585,14.697,68753,USD
2018-08-30,14.78,14.825,14.545,14.594,81127,USD
2018-08-31,14.595,14.76,14.525,14.557,62895,USD
2018-09-03,14.54,14.55,14.035,14.18,141416,USD
2018-09-05,14.19,14.265,14.125,14.22,67288,USD
2018-09-06,14.22,14.34,14.13,14.181,72884,USD
2018-09-07,14.19,14.29,14.105,14.17,81294,USD
2018-09-10,14.16,14.285,14.11,14.181,54121,USD
2018-09-11,14.2,14.265,13.965,14.153,81308,USD
2018-09-12,14.16,14.315,14.105,14.293,83948,USD
2018-09-13,14.295,14.39,14.19,14.244,82527,USD
2018-09-14,14.215,14.315,14.07,14.142,66725,USD
2018-09-17,14.095,14.285,14.065,14.223,56906,USD
2018-09-18,14.23,14.265,14.105,14.185,69075,USD
2018-09-19,14.185,14.375,14.175,14.28,79411,USD
2018-09-20,14.285,14.385,14.21,14.305,87102,USD
2018-09-21,14.35,14.465,14.18,14.359,103373,USD
2018-09-24,14.325,14.42,14.22,14.341,65873,USD
2018-09-25,14.295,14.595,14.25,14.493,97950,USD
2018-09-26,14.5,14.545,14.34,14.401,88576,USD
2018-09-27,14.375,14.48,14.195,14.29,87457,USD
2018-09-28,14.27,14.755,14.255,14.712,117067,USD
2018-10-01,14.725,14.725,14.395,14.507,84966,USD
2018-10-02,14.535,14.95,14.47,14.693,106105,USD
2018-10-03,14.73,14.855,14.65,14.67,66411,USD
2018-10-04,14.665,14.805,14.56,14.59,77160,USD
2018-10-05,14.62,14.75,14.54,14.649,61929,USD
2018-10-08,14.665,14.7,14.285,14.329,88556,USD
2018-10-09,14.42,14.47,14.285,14.4,65016,USD
2018-10-10,14.42,14.455,14.255,14.326,61498,USD
2018-10-11,14.335,14.65,14.275,14.606,97854,USD
2018-10-12,14.62,14.735,14.54,14.635,70703,USD
2018-10-15,14.625,14.805,14.615,14.727,64042,USD
2018-10-16,14.725,14.88,14.64,14.701,67283,USD
2018-10-17,14.675,14.76,14.615,14.663,59830,USD
2018-10-18,14.625,14.68,14.47,14.604,76137,USD
2018-10-19,14.6,14.74,14.58,14.65,57026,USD
2018-10-22,14.65,14.715,14.54,14.587,57806,USD
2018-10-23,14.585,14.84,14.54,14.793,86175,USD
2018-10-24,14.775,14.83,14.66,14.676,64151,USD
2018-10-25,14.72,14.8,14.61,14.63,70469,USD
2018-10-26,14.66,14.795,14.595,14.7,84751,USD
2018-10-29,14.72,14.78,14.405,14.442,93783,USD
2018-10-30,14.47,14.53,14.375,14.462,76301,USD
2018-10-31,14.48,14.49,14.24,14.282,79224,USD
2018-11-01,14.26,14.83,14.255,14.777,121884,USD
2018-11-02,14.78,14.92,14.655,14.756,106742,USD
2018-11-05,14.74,14.775,14.595,14.647,67835,USD
2018-11-06,14.66,14.715,14.48,14.5,69778,USD
2018-11-07,14.54,14.73,14.475,14.569,83277,USD
2018-11-08,14.57,14.575,14.365,14.423,91310,USD
2018-11-09,14.42,14.425,14.08,14.14,116982,USD
2018-11-12,14.15,14.18,13.955,14.011,72075,USD
2018-11-13,13.975,14.105,13.92,13.977,90145,USD
2018-11-14,13.97,14.17,13.86,14.08,93281,USD
2018-11-15,14.1,14.325,14.07,14.263,79834,USD
2018-11-16,14.27,14.4,14.215,14.382,79028,USD
2018-11-19,14.4,14.42,14.325,14.403,63193,USD
2018-11-20,14.41,14.475,14.205,14.269,102452,USD
2018-11-21,14.325,14.54,14.26,14.502,77875,USD
2018-11-22,14.46,14.485,14.165,14.243,101362,USD
2018-11-26,14.29,14.415,14.18,14.205,82235,USD
2018-11-27,14.205,14.265,14.05,14.084,84454,USD
2018-11-28,14.105,14.36,14.07,14.325,84402,USD
2018-11-29,14.42,14.47,14.34,14.402,78085,USD
2018-11-30,14.375,14.41,14.115,14.217,78674,USD
2018-12-03,14.345,14.645,14.345,14.499,96836,USD
2018-12-04,14.53,14.745,14.505,14.64,76605,USD
2018-12-05,14.56,14.615,14.49,14.582,32859,USD
2018-12-06,14.565,14.57,14.415,14.509,64479,USD
2018-12-07,14.52,14.735,14.51,14.696,65066,USD
2018-12-10,14.7,14.72,14.565,14.605,53620,USD
2018-12-11,14.645,14.82,14.605,14.628,75441,USD
2018-12-12,14.71,14.895,14.63,14.851,65799,USD
2018-12-13,14.845,14.9,14.765,14.855,50191,USD
2018-12-14,14.795,14.795,14.56,14.637,66409,USD
2018-12-17,14.635,14.775,14.62,14.759,42580,USD
2018-12-18,14.745,14.79,14.68,14.701,45545,USD
2018-12-19,14.725,14.9,14.615,14.818,70301,USD
2018-12-20,14.665,14.915,14.62,14.869,76597,USD
2018-12-21,14.84,14.845,14.665,14.702,52328,USD
2018-12-24,14.74,14.875,14.725,14.82,30107,USD
2018-12-26,14.875,15.25,14.78,15.123,76656,USD
2018-12-27,15.065,15.335,15.005,15.31,78861,USD
2018-12-28,15.34,15.46,15.305,15.436,60780,USD
2018-12-31,15.43,15.575,15.415,15.54,53731,USD
2019-01-02,15.55,15.68,15.385,15.649,89234,USD
2019-01-03,15.65,15.815,15.59,15.797,90481,USD
2019-01-04,15.88,15.91,15.645,15.786,99935,USD
2019-01-07,15.825,15.88,15.68,15.756,54182,USD
2019-01-08,15.67,15.74,15.56,15.713,64407,USD
2019-01-09,15.725,15.825,15.63,15.735,78689,USD
2019-01-10,15.745,15.83,15.585,15.643,63405,USD
2019-01-11,15.685,15.78,15.59,15.656,65329,USD
2019-01-14,15.68,15.7,15.585,15.686,48105,USD
2019-01-15,15.715,15.735,15.575,15.62,61682,USD
2019-01-16,15.61,15.685,15.52,15.638,49138,USD
2019-01-17,15.625,15.635,15.48,15.536,54252,USD
2019-01-18,15.545,15.605,15.35,15.399,55592,USD
2019-01-21,15.365,15.375,15.195,15.325,82298,USD
2019-01-23,15.38,15.445,15.275,15.38,56859,USD
2019-01-24,15.385,15.385,15.245,15.3,47642,USD
2019-01-25,15.305,15.765,15.3,15.699,80953,USD
2019-01-28,15.785,15.83,15.61,15.765,57718,USD
2019-01-29,15.74,15.925,15.725,15.839,60000,USD
2019-01-30,15.895,16.12,15.86,15.927,80538,USD
2019-01-31,16.03,16.2,16.005,16.072,80262,USD
2019-02-01,16.005,16.075,15.9,15.931,69768,USD
2019-02-04,15.865,15.92,15.685,15.886,60373,USD
2019-02-05,15.88,15.93,15.815,15.836,44222,USD
2019-02-06,15.825,15.86,15.64,15.701,53184,USD
2019-02-07,15.65,15.75,15.635,15.713,58366,USD
2019-02-08,15.69,15.86,15.65,15.809,52057,USD
2019-02-12,15.69,15.82,15.65,15.69,60668,USD
2019-02-13,15.715,15.8,15.52,15.652,77484,USD
2019-02-14,15.585,15.65,15.445,15.528,80459,USD
2019-02-15,15.54,15.775,15.525,15.743,71495,USD
2019-02-18,15.785,15.98,15.715,15.967,115085,USD
2019-02-20,16.035,16.195,15.965,16.177,114099,USD
2019-02-21,15.97,16.015,15.75,15.801,101001,USD
2019-02-22,15.77,15.935,15.77,15.914,68138,USD
2019-02-25,15.92,15.96,15.805,15.83,66887,USD
2019-02-26,15.855,15.89,15.74,15.832,60807,USD
2019-02-27,15.97,16.01,15.735,15.766,69162,USD
2019-02-28,15.765,15.86,15.605,15.634,65412,USD
2019-03-01,15.655,15.655,15.165,15.256,102859,USD
2019-03-04,15.27,15.295,15.075,15.105,90698,USD
2019-03-05,15.125,15.175,15.06,15.105,67836,USD
2019-03-06,15.135,15.175,15.055,15.085,56765,USD
2019-03-07,15.115,15.13,14.985,15.04,61270,USD
2019-03-08,15.04,15.385,15.035,15.349,73174,USD
2019-03-11,15.35,15.365,15.225,15.274,47785,USD
2019-03-12,15.325,15.49,15.32,15.413,53984,USD
2019-03-13,15.48,15.55,15.435,15.456,46358,USD
2019-03-14,15.44,15.45,15.135,15.171,69841,USD
2019-03-15,15.185,15.39,15.175,15.324,58860,USD
2019-03-18,15.245,15.425,15.22,15.322,44445,USD
2019-03-19,15.35,15.45,15.32,15.372,39610,USD
2019-03-20,15.345,15.565,15.265,15.318,65902,USD
2019-03-21,15.54,15.65,15.38,15.437,72414,USD
2019-03-22,15.465,15.55,15.365,15.407,53659,USD
2019-03-25,15.41,15.59,15.4,15.567,50184,USD
2019-03-26,15.53,15.56,15.39,15.429,53095,USD
2019-03-27,15.46,15.475,15.255,15.298,58950,USD
2019-03-28,15.29,15.315,14.955,14.973,86591,USD
